Date,Question,Answer,Cleaned_Answer,Keyword_Answer,Topic_Answer,TopicLabel_Answer
2023-01-31,온라인 기초수학 이러닝 강좌 관련 문자를 확인 못하고 이제서야 알게되어 왔던 메일을 찾아봐 로그인을 하려는데 로그인이 안되는데 어떻게 해야하나요?,"네 온라인 교육 lms 접속 방법으로는 아래와 같습니다.
만약 아래와 같은 방법으로 로그인이 안되는 경우 시도해보시길 바랍니다.

<일반로그인 클릭>
아이디: 추가번호(1)에 적은 전화번호 [반드시 010제외](학생 번호로 로그인 오류 시 학부모님 번호로 등록 되어있을 수 있음)
ex) 010-1234-5678-> 아이디:12345678
비번: 학생 생년월일
ex) 04년생 1월 2일 -> 비밀번호: 040102

- 추가번호(1)은 원서접수할 때 추합전화 받을 번호들 적을 때 첫번째로 적은 번호
(주로 부모님, 형제, 친구 번호로 적은 경우 다수)

1. 온라인 교육 접속(el2.koreatech.ac.kr)

2. 아이디(ID): 휴대폰 8자리(010 제외)
3. 비밀번호(PW): 생년월일(6자리)로 입력 후 좌측 상단 “과정”-> 수강중인 공개강좌(OCW)-> 예비 신입생 대상 온라인기초 수학 클릭
4. 기간에 맞춰 강의수강

위 강좌와 관련한 사진을 첨부하오니 참고 부탁드리겠습니다.

위와 같은 방법 모두 안될 시 학사팀으로 문의해 주시길 바랍니다.

학사팀 전화번호: 041-560-1090",온라인  접속 방법으로는 아래와 같습니다 만약 아래와 같은 방법으로 로그인이 안되는 경우 시도해보시길 바랍니다 일반로그인 클릭 아이디 추가번호 적은 전화번호 반드시 010제외 학생 번호로 로그인 오류 학부모님 번호로 등록 되어있을 있음 010 1234 5678 아이디 12345678 비번 학생 생년월일 04년생 1월 2일 비밀번호 040102 추가번호 원서접수할 추합전화 받을 번호들 적을 첫번째로 적은 번호 주로 부모님 형제 친구 번호로 적은 경우 다수 온라인  접속 아이디 휴대폰 8자리 010 제외 비밀번호 생년월일 6자리 입력 좌측 상단 과정 수강중인 공개강좌 예비 신입생 대상 온라인기초 수학 클릭 기간에 맞춰 강의수강 강좌와 관련한 사진을 첨부하오니 참고 부탁드리겠습니다 위와 같은 방법 모두 안될 학사팀으로 문의해 주시길 바랍니다 학사팀 전화번호 041 560 1090,"['번호', '온라인', '방법', '로그인', '아이디']",3,학년별 논술 평가 및 전형
2023-02-01,합격증서는 어떻게 출력할 수 있나요?,"아니요. 따로 신청 없이 수험번호 입력 후 조회하면 출력할 수 있습니다. 합격증명서 확인 기간을 연장해놓았으니 다시 조회해보시면 합격증명서 확인가능합니다. 관련 링크 첨부하오니 참고부탁드립니다:)

https:trs02.uwayapply.com0388K73F5N3FVVVVVULPN4",아니요 따로 신청 없이 수험번호 입력 조회하면 출력할 있습니다 합격증명서 확인 기간을 연장해놓았으니 다시 조회해보시면 합격증명서 확인가능합니다 관련 링크 첨부하오니 참고부탁드립니다 02 0388 73,"['조회', '합격', '증명서', '확인', '신청']",5,학과별 학부 프로그램 및 재학생 정보
2023-02-01,,"네 링크를 다시 첨부해드리오니 다시 조회해보시면 합격증명서 확인가능합니다. 관련 링크 첨부하오니 참고부탁드립니다:)

https:trs02.uwayapply.com0388K73F5N3FVVVVVULPN4",링크를 다시 첨부해드리오니 다시 조회해보시면 합격증명서 확인가능합니다 관련 링크 첨부하오니 참고부탁드립니다 02 0388 73,"['링크', '다시', '첨부', '조회', '합격']",0,학생 모집 및 입학 전형
2023-02-05,혹시 편입 합격자 발표 조기발표 계획은 없나요??,"편입학 합격 발표 기간은 2023-02-09 13:00 ~ 2023-02-12 16:00 입니다. 합격자 발표 기간 내에 꼭 확인하시길 바랍니다.

아래 합격자 발표 조회 링크를 첨부해드리오니 참고 부탁드립니다.",편입학 합격 발표 기간은 2023 02 09 13 00 2023 02 12 16 00 입니다 합격자 발표 기간 내에 확인하시길 바랍니다 아래 합격자 발표 조회 링크를 첨부해드리오니 참고 부탁드립니다,"['발표', '기간', '합격자', '편입학', '합격']",4,신입생 입학 및 수업 안내
2023-02-06,"정문 공사 끝났나요?
정문 모습을 사진으로 보고싶습니다~~",네 현재 정문공사 진행중이며 기초 공사는 완료 해 차량통행 가능한 상태입니다. 아직 완공되지 않아 사진은 보내드릴 수 없는 점 양해 부탁드립니다??,현재 정문공사 진행중이며 기초 공사는 완료 차량통행 가능한 상태입니다 아직 완공되지 않아 사진은 보내드릴 없는 양해 부탁드립니다,"['공사', '현재', '정문', '진행중', '기초']",3,학년별 논술 평가 및 전형
2023-02-06,혹시 장학금 기준에 상위 몇 프로 조건에 해당하는 건 전부 수능성적 기준일까요..?,"아니요. 한국기술교육대학교 장학금으로는 등록금 감면, 학업생활 지원 장학, 근로 봉사 장학이 있습니다. 등록금 감면 장학 중 입학성적우수장학금의 경우에만 등급에 따라 수능성적이 반영됩니다.

질문자님이 문의하신 장학금은 입학 후 시험 응시 결과 에 따라 나온 성적을 원칙으로 기준 등급 달성 시 신청하여 상위 30% 내에서 수여 받을 수 있습니다.

장학제도 기본 방침과 등록금감면 장학에 관한 설명 첨부해 드리오니 참고 부탁드립니다.

<장학제도 기본 방침>

1. 교내장학은 직전학기 성적 기준을 원칙으로 하며, 장학금 신청자는 해당학기에 장학금을 신청하여야 한다.
1-1. 교내 장학생 선발기준인 직전 학기 성적이라 함은 계절학기성적을 포함하지 않은 순수 직전하기 성적을 말한다.
2. 성적우수장학금 수혜인원은 학년, 학부(과)별, 전공별 재학생수의 30%이내에서 선발한다.(신입생 입학성적우수장학금은 제외)
2-1 성적우수장학생 선발 시 동점자는 ‘학사운영규칙 제73조, 동점자순위 결정 조항’을 준용하여 결정한다. 다만, 동 규정에 의거 결정된 순위가 동일한 경우 배정인원에 불구하고 공동으로 지급한다.",아니요 교 장학금으로는 등록금 감면 학업생활 지원 장학 근로 봉사 장학이 있습니다 등록금 감면 장학 입학성적우수장학금의 경우에만 등급에 따라 수능성적이 반영됩니다 질문자님이 문의하신 장학금은 입학 시험 응시 결과 따라 나온 성적을 원칙으로 기준 등급 달성 신청하여 상위 30 내에서 수여 받을 있습니다 장학제도 기본 방침과 등록금감면 장학에 관한 설명 첨부해 드리오니 참고 부탁드립니다 장학제도 기본 방침 교내장학은 직전학기 성적 기준을 원칙으로 하며 장학금 신청자는 해당학기에 장학금을 신청하여야 한다 교내 장학생 선발기준인 직전 학기 성적이라 함은 계절학기성적을 포함하지 않은 순수 직전하기 성적을 말한다 성적우수장학금 수혜인원은 학년 학부 전공별 재학생수의 30 이내에서 선발한다 신입생 입학성적우수장학금은 제외 성적우수장학생 선발 동점자는 학사운영규칙 제73조 동점자순위 결정 조항 준용하여 결정한다 다만 규정에 의거 결정된 순위가 동일한 경우 배정인원에 불구하고 공동으로 지급한다,"['성적', '장학금', '장학', '우수', '학기']",4,신입생 입학 및 수업 안내
2023-02-08,기숙사 들어갈때 결핵검사를 한다던데 보건증이 따로 필요한가요?,"아니요. 신입생 제출 서류로는 신입생 건강기초조사서가 있으며 첨부해드린 붙임파일을 참고하여 입사 당일 거주건물 사감실에 제출하면 됩니다.

더불어 건강진단(결핵검사 등)은 입사 후 대학에서 일괄 무료로 진행하므로 별도 서류 제출은 없습니다.",아니요 신입생 제출 서류로는 신입생 건강기초조사서가 있으며 첨부해드린 붙임파일을 참고하여 입사 당일 거주건물 사감실에 제출하면 됩니다 더불어 건강진단 결핵검사 입사 에서 일괄 무료로 진행하므로 별도 서류 제출은 없습니다,"['제출', '신입생', '서류', '건강', '입사']",1,교과 성적 반영 및 전형 평가
2023-02-12,2023년 입학생인데 등록금 전액 장학금으로 0원처리가 된 상태에서 등록을 했는데 뒤늦게 생활관비와 ot비 등 기타금액을 납부해도 되나요??,네 등록금과 별개로 신입생 학생 경비 납부 할 수 있습니다. 신입생 학생 경비에 관한 자료를 첨부하오니 참고부탁드립니다.,등록금과 별개로 신입생 학생 경비 납부 있습니다 신입생 학생 경비에 관한 자료를 첨부하오니 참고부탁드립니다,"['신입생', '학생', '경비', '등록금', '별개']",1,교과 성적 반영 및 전형 평가
2023-02-13,오티일정 언제나오나요?,"네, 2023 나우리캠프(ot) 주요 일정으로는 총장님 환영사, 동기 및 선배와의 모둠 활동, 교내 자치단체 별 컨텐츠 및 프로그램 진행, 학과 학생회와의 만남 등 여러 행사가 진행될 예정이며 세부 내용과 관련한 신입생 안내자료를 함께 첨부드리오니 참고바랍니다.

OT관련 안내 사항은 학교홈페이지 <
www.koreatech.ac.kr
> 일반 공지사항에 업로드 될 예정이니 참고 바랍니다.",2023 나우리캠프 주요 일정으로는 총장님 환영사 동기 선배와의 모둠 활동 교내 자치단체 컨텐츠 프로그램 진행 학과 학생회와의 만남 여러 행사가 진행될 예정이며 세부 내용과 관련한 신입생 안내자료를 함께 첨부드리오니 참고바랍니다 관련 안내 사항은 학교홈페이지 일반 공지사항에 업로드 예정이니 참고 바랍니다,"['진행', '예정', '관련', '안내', '참고']",0,학생 모집 및 입학 전형
2023-02-15,정시추합 공학계열 몇번째 도나요?,"네, 담당 선생님께 문의 결과 공학 계열 47번까지 추가 합격 완료 상태 입니다.",담당 선생님께 문의 결과 공학 계열 47번까지 추가 합격 완료 상태 입니다,"['담당', '선생님', '문의', '결과', '공학']",2,학교 문의 및 창의적 학습 지원
2023-02-15,"OT 관련자료는
어디에서
볼수있나요?","네, 2023 나우리캠프(ot) 주요 일정으로는 총장님 환영사, 동기 및 선배와의 모둠 활동, 교내 자치단체 별 컨텐츠 및 프로그램 진행, 학과 학생회와의 만남 등 여러 행사가 진행될 예정이며 세부 내용과 관련한 신입생 안내자료를 함께 첨부드리오니 참고바랍니다.",2023 나우리캠프 주요 일정으로는 총장님 환영사 동기 선배와의 모둠 활동 교내 자치단체 컨텐츠 프로그램 진행 학과 학생회와의 만남 여러 행사가 진행될 예정이며 세부 내용과 관련한 신입생 안내자료를 함께 첨부드리오니 참고바랍니다,"['진행', '나우', '캠프', '주요', '일정']",0,학생 모집 및 입학 전형
2023-02-15,정시5차 합격생입니다 시간이 지나서 오늘 학자금대출이 불가능한데 금요일16:00까지 등록금을 납부하면 되는건가요,"네, 등록금 납부 기간은 2023.2.20~2.24이며 기간 내에 납부하면 됩니다. 등록금 납부 안내 자료를 첨부하오니 참고 부탁드립니다.",등록금 납부 기간은 2023 20 24이며 기간 내에 납부하면 됩니다 등록금 납부 안내 자료를 첨부하오니 참고 부탁드립니다,"['납부', '등록금', '기간', '안내', '자료']",0,학생 모집 및 입학 전형
2023-02-16,등록 포기는 어떻게 하나요,"네, 등록 포기 방법은 등록금을 납부하지 않으면 등록 포기로 인정 됨을 알려드립니다.",등록 포기 방법은 등록금을 납부하지 않으면 등록 포기로 인정 됨을 알려드립니다,"['등록', '포기', '방법', '등록금', '납부']",0,학생 모집 및 입학 전형
2023-02-16,신입생인데 23학년도 1학기 휴학가능한가요?,"네, 휴학 신청 가능하나 1학년 1학기는 군휴학만 휴학 인정 됨을 알려드립니다.",휴학 신청 가능하나 1학년 1학기는 군휴학만 휴학 인정 됨을 알려드립니다,"['휴학', '신청', '학년', '학기', '인정']",3,학년별 논술 평가 및 전형
2023-02-16,검정고시로 수시지원도 가능한가요?,"네, 검정고시로는 지원이 불가하며 2023학년도 기준으로 수시전형 중 사회통합, 특수교육대상자(정원외), 논술전형만 가능합니다. 정시 전형은 수능 응시 후 지원 가능 함을 알려드립니다.",검정고시로는 지원이 불가하며 2023학년도 기준으로 수시전형 사회통합 특수대상자 정원외 논술전형만 가능합니다 정시 전형은 수능 응시 지원 가능 함을 알려드립니다,"['전형', '검정고시', '지원이', '학년', '기준']",0,학생 모집 및 입학 전형
2023-02-16,수시모집 농어촌학생전형 최종서류 제출할 때 공통 서류 하나랑 유형 1 유형2로 나뉘어져 있던데 유형은 수시모집 할 때 본인이 선택한 유형이 2번이면 똑같이 2번을 제출하는건가요? 아니면 상관없이 둘 중 하나 제출하면 되나요?,"네 수시모집 농어촌학생전형 최종서류 제출 시 공통 서류 1부, 본인 해당하는 유형 서류 1부 준비해서 제출하면 됩니다. 본인 해당되는 유형으로 제출하면 됩니다.

- 유형Ⅰ: 고등학교 졸업증명서, 주민등록초본(본인, 부·모) 각 1부
- 유형Ⅱ: 고등학교 졸업증명서, 주민등록초본(본인) 1부

유형별로 첨부했으니 확인 후 필요한 서류 제출 하면 좋을 것 같습니다.",수시모집 농어촌학생전형 최종서류 제출 공통 서류 1부 본인 해당하는 유형 서류 1부 준비해서 제출하면 됩니다 본인 해당되는 유형으로 제출하면 됩니다 유형 고등학교 졸업증명서 주민등록초본 본인 1부 유형 고등학교 졸업증명서 주민등록초본 본인 1부 유형별로 첨부했으니 확인 필요한 서류 제출 하면 좋을 같습니다,"['유형', '서류', '제출', '본인', '해당']",1,교과 성적 반영 및 전형 평가
