Description,Second,Upload,Type,Impression,Reach,Share,Follow,Play,Like,Save,Cleaned_Description,Keyword,Topic,TopicLabel
"#저학년_프로그래밍_실습_교과목 #튜터_모집🤓

대학혁신사업단에서 저학년 SW 교과에 대한 전공기초교육 강화 및 자기주도 학습 교과의 내실화 강화를 위한 튜터링 프로그램 운영을 위해 튜터를 모집합니다 :)

✅ 대상
✔ 학부생 : 3학년 이상, 지원 교과목 성적이 B+ 이상인자(초과학기생 가능)
✔ 대학원생 : 재학생

✅ 기간 : 2023. 4. 6.(목)까지

✅ 참여방법 : 튜터 지원서, 당해학기 재학증명서, 직전학기 성적증명서(대학원생 제외), 당해학기 시간표 각 1부 작성 후 직접 제출

✅ 선정기준: 튜터 지원서를 제출한 재학생 대상 분반 및 수강인원, 예산 등을 고려하여 선정

✅ 운영방식 : 월별 활동일지 제출(익월 5일 이내), 회차별 튜터링 활동 후 활동 내용, 사진, 담당 교수 서명 포함된 활동일지 제출

✅ 근로시간 및 지급
✔ 학기 중 월 최대 40시간
✔ 시간 단가 : 시간당 10,000원 
✔ 장학금 지급 : 매월 활동일지 결과보고 후 익월 10일 이내 지급

📌 문의 : 
✔ 담당자 연락처 041-640-8597
✔ 아우누리 일반공지 30453

상세 계획서 및 대상 교과목 목록을 반드시 공지사항에서 확인 후 신청해주세요 :)",0.0,04/02/2023 19:04,IG 슬라이드,4229.0,2389.0,0.0,0.0,0.0,46.0,4.0,저학년 프로그래밍 실습 교과목 튜터 모집 대학혁신사업단에서 저학년 교과에 대한 전공기초교육 강화 자기주도 학습 교과의 내실화 강화를 위한 튜터링 프로그램 운영을 위해 튜터를 모집합니다 대상 학부생 3학년 지원 교과목 성적이 이상인자 초과학기생 가능 대학원생 재학생 기간 2023 4 6 목 참여방법 튜터 지원서 당해학기 재학증명서 직전학기 성적증명서 대학원생 제외 당해학기 시간표 1부 작성 후 직접 제출 선정기준 튜터 지원서를 제출한 재학생 대상 분반 수강인원 예산 등을 고려하여 선정 운영방식 월별 활동일지 제출 익월 5일 이내 회차별 튜터링 활동 후 활동 내용 사진 담당 교수 서명 포함된 활동일지 제출 근로시간 지급 학기 중 최대 40시간 단가 시간당 10 000원 장학금 지급 매월 활동일지 결과보고 후 익월 10일 이내 지급 문의 담당자 연락처 041 640 8597 아우누리 일반공지 30453 상세 계획서 대상 교과목 목록을 공지사항에서 확인 후 신청해주세요,"['활동', '튜터', '학기', '후', '제출']",2,학생 참여 및 동아리 활동
"#🌸 #💙

벚꽃, 그리고 청솔관

📸 Photo by Shutter @koreatech_shutter",0.0,04/02/2023 22:04,IG 슬라이드,5445.0,3345.0,8.0,2.0,0.0,326.0,4.0,벚꽃 청솔관,"['벚꽃', '청솔', '관']",4,학부 및 전공 소개와 커뮤니티 활동
"#🌱 #🛻

3월의 우리들

📸 Photo by Shutter @koreatech_shutter 

* 출연해주신 학우 여러분께 감사드립니다🧡",0.0,04/02/2023 23:04,IG 슬라이드,6243.0,3934.0,18.0,1.0,0.0,389.0,8.0,3월의 출연해주신 학우 여러분께 감사드립니다,"['출연', '학우', '여러분', '감사']",0,창작물 및 학생 참여 이벤트
"#실험실습실_기술연구지원 #튜터_모집🤓

대학혁신사업단에서 실험실습실 연구인력 양성 및 교내 연구 인프라 강화를 위한 대학원생 튜터를 모집합니다 :)

✅ 대상 : 대학원 재학생 10명

✅ 기간 : 2023. 4. 10.(월) 까지

✅ 참여방법 : 튜터 지원서, 활동계획서 각 1부 작성 후 직접 제출

✅ 우대사항 : 내부 선정기준(전공 관련성· 적합성, 지도교수 추천 사유 및 지원자의 신청 사유 적극성 등)

✅ 운영방식 : 월별 활동일지 제출(익월 5일 이내), 회차별 튜터링 활동 후 활동 내용, 사진, 담당 교수 서명 포함된 활동일지 제출

✅ 근로시간 및 지급
✔ 학기 중 월 최대 40시간
✔ 시간 단가 : 시간당 11,540원
✔ 장학금 지급 : 매월 활동일지 결과보고 후 익월 10일 이내 지급

📌 문의 :
✔ 담당자 연락처 041-640-8597
✔ 아우누리 일반공지 30469

상세 공지사항을 확인 후 신청해주세요 :)",0.0,04/04/2023 18:04,IG 슬라이드,4733.0,2437.0,1.0,0.0,0.0,46.0,3.0,실험실습실 기술연구지원 튜터 모집 대학혁신사업단에서 실험실습실 연구인력 양성 교내 연구 인프라 강화를 위한 대학원생 튜터를 모집합니다 대상 대학원 재학생 10명 기간 2023 4 10 참여방법 튜터 지원서 활동계획서 1부 작성 후 직접 제출 우대사항 내부 선정기준 전공 관련성 적합성 지도교수 추천 사유 지원자의 신청 사유 적극성 운영방식 월별 활동일지 제출 익월 5일 이내 회차별 튜터링 활동 후 활동 내용 사진 담당 교수 서명 포함된 활동일지 제출 근로시간 지급 학기 중 최대 40시간 단가 시간당 11 540원 장학금 지급 매월 활동일지 결과보고 후 익월 10일 이내 지급 문의 담당자 연락처 041 640 8597 아우누리 일반공지 30469 상세 공지사항을 확인 후 신청해주세요,"['활동', '후', '튜터', '제출', '일지']",2,학생 참여 및 동아리 활동
"「고룡이 용 되기」 ep. 2

<공모전>

작가 | 고룡(산업경영학부 19학번)
@gooo_ryong",0.0,04/04/2023 18:04,IG 슬라이드,5613.0,3150.0,4.0,0.0,0.0,118.0,26.0,고룡이 용 되기 2 공모전 작가 고룡 산업경영학부 19학번,"['고룡', '용', '공모전', '작가', '산업']",1,만화 및 카툰 시리즈 창작
"#벚꽃엔딩 #🌸👋

<다산의 봄>

작가 | noran(건축공학전공 19학번)
@heo_noran",0.0,04/06/2023 21:04,IG 이미지,5927.0,3900.0,8.0,6.0,0.0,292.0,3.0,벚꽃엔딩 다산의 봄 작가 건축공학전공 19학번,"['벚꽃', '엔딩', '다산', '봄', '작가']",4,학부 및 전공 소개와 커뮤니티 활동
"「본격! 코룡툰!」 ep. 2

<병천장 마실>

글| 도라라, 그림 | 맥신(기계공학부 19학번)
@bongyeok_koryongi",0.0,04/10/2023 17:04,IG 슬라이드,5904.0,3094.0,22.0,0.0,0.0,154.0,10.0,본격 코룡툰 2 병천장 마실 글 도라라 그림 맥신 기계공학부 19학번,"['본격', '코룡툰', '병천', '글', '그림']",0,창작물 및 학생 참여 이벤트
"#공공기관_고객만족도 #최고등급_우수🏆

한국기술교육대학교가 2022년 공공기관 고객만족도 조사에서 최고등급인 ‘우수’기관으로 선정되었습니다 🎉

'우수'기관은 전체 252개 공공기관 중 단 51개 기관만이 선정된 성과이며,

우리 대학은 
✅ 학부과정
✅ 대학원과정
✅ 평생직업능력개발교육
✅ 산학협력사업
✅ 훈련기관인증평가 
전 영역 100% 목표를 달성하는 성과를 거두었습니다.

앞으로도 끊임없는 소통과 양질의 교육을 통해 국민에게 사랑받는 대학, 평생직업능력개발을 선도하는 기관으로 거듭나겠습니다 :)",0.0,04/13/2023 18:04,IG 슬라이드,5153.0,2726.0,2.0,0.0,0.0,91.0,0.0,공공기관 고객만족도 최고등급 우수 가 2022년 공공기관 고객만족도 조사에서 최고등급인 우수 기관으로 선정되었습니다 우수 기관은 전체 252개 공공기관 중 단 51개 기관만이 선정된 성과이며 대학은 학부과정 대학원과정 평생직업능력개발교육 산학협력사업 훈련기관인증평가 전 영역 100 목표를 달성하는 성과를 거두었습니다 앞으로도 끊임없는 소통과 양질의 교육을 통해 국민에게 사랑받는 대학 평생직업능력개발을 선도하는 기관으로 거듭나겠습니다,"['기관', '공공기관', '우수', '고객', '만족도']",2,학생 참여 및 동아리 활동
"#🌸🌲 #🎭

2023. 4. 3. <봄맞이 버스킹 데이> 
Part 1. 극예술연구회

About...집안일 분담을 주제로 남편이 아내와 일을 나누기 위해 벌이는 고군분투

🌊 Programmed by 파도 @koreatechclub_wave

🎭 Played by 극예술연구회 @koreatech_play_art 

📸 Photo by Shutter @koreatech_shutter

* 출연해주신 학우 여러분께 감사드립니다🧡",0.0,04/13/2023 22:04,IG 슬라이드,6498.0,3583.0,27.0,0.0,0.0,272.0,1.0,2023 4 3 봄맞이 버스킹 데이 1 극예술연구회 집안일 분담을 주제로 남편이 아내와 일을 나누기 위해 벌이는 고군분투 파도 극예술연구회 출연해주신 학우 여러분께 감사드립니다,"['예술', '회', '봄맞이', '버스킹', '데이']",0,창작물 및 학생 참여 이벤트
"#🌸🌲 #🎸

2023. 4. 3. <봄맞이 버스킹 데이> 
Part 2. ZEST

🌊 Programmed by 파도 @koreatechclub_wave

🥁 Played by ZEST @zest_koreatech 

📸 Photo by Shutter @koreatech_shutter

* 출연해주신 학우 여러분께 감사드립니다🧡",0.0,04/13/2023 22:04,IG 슬라이드,7406.0,3880.0,31.0,2.0,0.0,313.0,1.0,2023 4 3 봄맞이 버스킹 데이 2 파도 출연해주신 학우 여러분께 감사드립니다,"['봄맞이', '버스킹', '데이', '파도', '출연']",0,창작물 및 학생 참여 이벤트
"#🌲 #🎤🕺

2023. 4. 5. <봄맞이 버스킹 데이> 
Part 3. 비상, 빠샤

🌊 Programmed by 파도 @koreatechclub_wave 

🎤🕺Played by 비상, 빠샤 @officialbasia_1995

📸 Photo by Shutter @koreatech_shutter

* 출연해주신 학우 여러분께 감사드립니다🧡",0.0,04/13/2023 22:04,IG 슬라이드,7252.0,3989.0,22.0,1.0,0.0,309.0,6.0,2023 4 5 봄맞이 버스킹 데이 3 비상 빠샤 파도 비상 빠샤 1995 출연해주신 학우 여러분께 감사드립니다,"['비상', '빠샤', '봄맞이', '버스킹', '데이']",2,학생 참여 및 동아리 활동
"「본격! 코룡툰!」 ep. 3

<다산 이용기>

글| 도라라, 그림 | 맥신(기계공학부 19학번)
@bongyeok_koryongi",0.0,04/16/2023 18:04,IG 슬라이드,6286.0,3206.0,1.0,0.0,0.0,130.0,4.0,본격 코룡툰 3 다산 이용기 글 도라라 그림 맥신 기계공학부 19학번,"['본격', '코룡툰', '다산', '이용기', '글']",0,창작물 및 학생 참여 이벤트
"「고룡이 용 되기」 ep. 3

<공부하기 좋은 곳>

작가 | 고룡(산업경영학부 19학번)
@gooo_ryong",0.0,04/18/2023 18:04,IG 슬라이드,5525.0,3058.0,6.0,0.0,0.0,114.0,4.0,고룡이 용 되기 3 공부하기 좋은 곳 작가 고룡 산업경영학부 19학번,"['고룡', '용', '공부', '곳', '작가']",1,만화 및 카툰 시리즈 창작
"#KOTER_VIEW #교수님 #인터뷰 #전기전자통신공학부

코터뷰 EP.2
<전자공학과 김용재 교수님 편>

‘코터뷰'는 각 학부의 교수님들을 대상으로
다양한 질문을 통해 학부에 대한 궁금증, 졸업 후 진로 등을 탐색하는 콘텐츠입니다😁

여러분, 반도체,로봇,회로를 생각하면 어떤 학과가 떠오르시나요?🤔
전자공학과가 떠오르지 않나요?

네! 이번 코터뷰 2편의 주인공은 바로
로보틱스 분야를 전공하신 전자공학과 김용재 교수님이십니다.🤖

이번 코터뷰 2편에서는
전자공학과의 김용재 교수님을 모셔서 인터뷰를 진행했는데요🎤

김용재 교수님께서 이야기해 주시는 로봇공학 이야기부터 
교수님이 만드신 로봇들과 교수님의 2023 국제전자제품박람회(CES) 에피소드들까지!
게다가 교수님의 대학생활과 교수님의 휴일 스토리까지 담겨있는데요!🙊

기대되지 않으시나요? 어서 확인 하러 가 보시죠~🚘

📍 Q.11은 릴스에서 확인 할 수 있습니다! 

*내일을 향한 기대, 당신을 향한 나래 with KOREATECH*",0.0,04/18/2023 23:04,IG 슬라이드,4434.0,2577.0,5.0,3.0,0.0,87.0,12.0,교수님 인터뷰 전기전자통신공학부 코터뷰 2 전자공학과 김용재 교수님 편 코터뷰 학부의 교수님들을 대상으로 다양한 질문을 통해 학부에 대한 궁금증 졸업 후 진로 등을 탐색하는 콘텐츠입니다 반도체 로봇 회로를 생각하면 학과가 떠오르시나요 전자공학과가 떠오르지 않나요 코터뷰 2편의 주인공은 로보틱스 분야를 전공하신 전자공학과 김용재 교수님이십니다 코터뷰 2편에서는 전자공학과의 김용재 교수님을 모셔서 인터뷰를 진행했는데요 김용재 교수님께서 이야기해 주시는 로봇공학 이야기부터 교수님이 만드신 로봇들과 교수님의 2023 국제전자제품박람회 에피소드들까지 교수님의 대학생활과 교수님의 휴일 스토리까지 담겨있는데요 기대되지 않으시나요 어서 확인 하러 보시죠 11은 릴스에서 확인 할 수 있습니다 내일을 향한 기대 당신을 향한 나래,"['교수', '코터뷰', '전자공학', '김용재', '학부']",0,창작물 및 학생 참여 이벤트
"#KOTER_VIEW #교수님 #인터뷰 #전기전자통신공학부

코터뷰 EP.2
<전자공학과 김용재 교수님 편>

‘코터뷰‘는 각 학부의 교수님들을 대상으로
다양한 질문을 통해 학부에 대한 궁금증, 졸업 후 진로 등을 탐색하는 콘텐츠입니다😁

여러분, 반도체,로봇,회로를 생각하면 어떤 학과가 떠오르시나요?🤔
전자공학과가 떠오르지 않나요?

네! 이번 코터뷰 2편의 주인공은 바로
로보틱스 분야를 전공하신 전자공학과 김용재 교수님이십니다.🤖

이번 코터뷰 2편에서는
전자공학과의 김용재 교수님을 모셔서 인터뷰를 진행했는데요🎤

김용재 교수님께서 이야기해 주시는 로봇공학 이야기부터 
교수님이 만드신 로봇들과 교수님의 2023 국제전자제품박람회(CES) 에피소드들까지!
게다가 교수님의 대학생활과 교수님의 휴일 스토리까지 담겨있는데요!🙊

기대되지 않으시나요? 어서 확인 하러 가 보시죠~🚘

*내일을 향한 기대, 당신을 향한 나래 with KOREATECH*",87.0,04/19/2023 01:04,Instagram 릴스,2004.0,1707.0,0.0,0.0,1996.0,5.0,0.0,교수님 인터뷰 전기전자통신공학부 코터뷰 2 전자공학과 김용재 교수님 편 코터뷰 학부의 교수님들을 대상으로 다양한 질문을 통해 학부에 대한 궁금증 졸업 후 진로 등을 탐색하는 콘텐츠입니다 반도체 로봇 회로를 생각하면 학과가 떠오르시나요 전자공학과가 떠오르지 않나요 코터뷰 2편의 주인공은 로보틱스 분야를 전공하신 전자공학과 김용재 교수님이십니다 코터뷰 2편에서는 전자공학과의 김용재 교수님을 모셔서 인터뷰를 진행했는데요 김용재 교수님께서 이야기해 주시는 로봇공학 이야기부터 교수님이 만드신 로봇들과 교수님의 2023 국제전자제품박람회 에피소드들까지 교수님의 대학생활과 교수님의 휴일 스토리까지 담겨있는데요 기대되지 않으시나요 어서 확인 하러 보시죠 내일을 향한 기대 당신을 향한 나래,"['교수', '코터뷰', '전자공학', '김용재', '학부']",0,창작물 및 학생 참여 이벤트
"#📙 #✍ #💻

2023. 4. 17. ~ 5. 3 
<중간고사를 맞이하는 우리들의 자세>

📸 Photo by Shutter @koreatech_shutter

* 출연해주신 셔터 부원 분들께 감사드립니다🧡",0.0,04/20/2023 19:04,IG 슬라이드,5803.0,3434.0,17.0,1.0,0.0,261.0,6.0,2023 4 17 5 3 중간고사를 맞이하는 우리들의 자세 출연해주신 셔터 부원 분들께 감사드립니다,"['중간고사', '맞이', '우리', '자세', '출연']",4,학부 및 전공 소개와 커뮤니티 활동
"#🌍 #earthday

4월 22일, 지구의 날을 맞아 우리 캠퍼스에서 실천할 수 있는 작은 행동, 큰 변화에 동참해 주세요🧡

✅ 퇴실 시 소등, 냉난방 전원 OFF
✅ 쓰레기 분리배출
✅ 먹을 만큼 담고, 남기지 않기
✅ 텀블러와 다회용 빨대 사용하기
✅ 이메일 등 미사용 데이터 삭제

잠깐의 번거로움이 우리의 지구를 지킬 수 있습니다 :)",0.0,04/21/2023 01:04,IG 슬라이드,5340.0,2707.0,1.0,0.0,0.0,70.0,3.0,4월 22일 지구의 날을 맞아 캠퍼스에서 실천할 수 있는 작은 행동 큰 변화에 동참해 주세요 퇴실 시 소등 냉난방 전원 쓰레기 분리배출 먹을 만큼 담고 남기지 않기 텀블러와 다회용 빨대 사용하기 이메일 미사용 데이터 삭제 잠깐의 번거로움이 우리의 지구를 지킬 수 있습니다,"['지구', '수', '날', '캠퍼스', '실천']",4,학부 및 전공 소개와 커뮤니티 활동
